Flight Index,Delay (seconds)
MU7717,0
ZH9694,0
FM9485,0
MU552,3514
CA1277,0
3U8288,0
GJ8256,0
CA1442,0
MU5759,0
CZ3174,0
PN6346,0
ZH8851,0
SC4834,0
G54532,0
MF8462,7055
G54821,0
3U8944,0
HO1984,0
3U3350,0
MU6027,0
CA791,0
HU7196,0
UA889,3934
ZH8034,0
EU2744,0
KN5900,0
CA1811,0
G54908,0
9C8725,0
HU7381,0
FM9086,0
GS7584,0
CZ3236,15614
CZ6691,0
CA8639,7694
CA4110,0
CA8506,0
CA1364,0
MU2056,0
8L9844,15719
CA1379,5023
GS7470,0
HU7772,0
FM822,0
PN6294,14171
KN5507,0
CA9651,0
CA8972,0
EU6668,0
CA2898,2064
9C8586,0
9C7670,0
MU2416,0
JR1509,0
3U8126,0
HU7842,0
CA1261,0
KY3126,0
8L9580,0
CZ6011,0
ZH9113,0
FU6594,0
CA8590,14265
SL950,0
MU5536,0
MU2626,0
9C7205,0
CZ351,0
CZ6674,0
CZ3300,12035
CZ6320,0
CZ3110,0
MU9018,0
MU6346,0
SC2285,0
Y87556,0
CZ6910,11363
EU2944,0
CZ3262,0
MU9046,0
ZH9402,0
9C8978,0
KN5619,16204
MF823,0
9C8528,0
JD5166,0
CZ6852,8296
ZH8901,0
SC8894,0
GJ6095,0
MU5253,0
CZ3627,0
8L9868,0
CA4258,0
MU6968,16592
3U3510,0
CZ5810,0
CA1516,11195
GS7578,0
CA1681,0
DR5010,0
SC4719,0
HX169,6744
MU9728,0
CZ3922,0
G54020,0
CZ6134,0
CZ6994,0
CZ3712,0
CA2692,0
GJ8878,0
MU2378,0
HU7666,0
EU2288,0
GS7565,0
ZH9951,0
AQ1504,0
GJ8689,0
SC7632,0
HO1795,0
MU6478,0
UO226,0
CA1464,0
MU6422,0
BR766,0
SC8409,0
JD5805,0
GS7880,0
MF8332,14865
CZ6620,0
MU5904,0
9C8531,0
3U6354,0
MU2543,0
MU9936,0
EY889,0
CZ6502,0
ZH8956,0
CZ3485,0
CZ3464,0
CA960,0
SC7607,0
CA4226,0
SC4707,0
CX375,0
SC4746,0
MU2324,9692
MU2372,6085
CZ6318,0
JD5562,0
MU2081,14830
MU6900,0
HU7422,0
ZH9728,0
GX8879,0
CA8164,0
ZH8572,0
EU2251,0
MU5704,0
MU2433,0
CZ8457,0
9C6928,0
CZ3647,0
3U6939,16100
MF8131,0
GJ8696,0
MU5523,0
CA1872,0
VN520,0
MU2293,0
CZ6296,0
MU5916,0
MF8902,0
CA1794,0
ZH9904,0
JD5796,0
CZ3394,0
GJ8650,0
CZ6742,0
SC1199,0
3U6778,0
3U8051,8262
MU2410,0
CA4383,3080
SC2266,0
MF8566,0
KY3092,0
MU2322,0
ZH9813,10151
MU5170,0
MU6797,0
SU208,0
SC7612,0
CZ8281,4206
MU5206,0
RY8882,0
CZ8771,16590
CA4389,0
CZ5137,0
NX8,0
CZ8636,0
CA8332,0
CA2724,0
MU5222,0
CA4473,3855
MU6619,0
MF8349,0
GS6659,0
3U3052,0
MU2251,0
MU5634,0
HU7712,0
MF8329,5072
CA1750,0
MU5570,15798
3U8167,0
FM9204,5787
DR6527,0
CA1948,5985
ZH9625,0
CA4525,0
SC7933,0
CZ5301,0
SC8709,0
HU7215,0
9C6670,0
CZ6324,5388
EU1840,775
MU6998,0
CZ6307,0
QW619B,0
SC8435,17208
MU2970,0
GS7872,0
MU6751,0
HO1197,0
8L9718,14296
CZ3564,0
SC8734,0
MU6859,8610
CA4303,0
G54618,0
G54246,0
CZ6976,0
MF8476,0
MF8097,0
CZ3619,790
CZ3439,0
CZ6182,0
MU574,0
CZ3445,0
KY8238,0
DR6580,0
MU5124,0
CA4315,6078
EU2310,0
HO1100,1302
CZ3288,0
CZ3624,4365
HO1143,0
CZ6450,0
MU2951,0
8L9504,0
3U8771,17188
CA2926,0
NX196,0
EU2756,4491
MU2598,0
HU7067,0
NS3270,0
HU7746,0
CZ3231,0
MF8805,0
HU7412,0
SC2274,0
CA2690,0
3U3659,0
3U8948,0
GJ8588,4160
MF8106,0
CA934,2228
CZ5255,0
BK3016,0
KN5935,5397
MU9961,0
CA2989,0
HU7459,0
3U8838,0
CZ8818,0
FU6626,0
CA4359,14151
CZ3433,10501
CA4183,0
KY8285,12244
CA932,0
CZ3849,0
FM9232,0
HU7204,0
FU6622,16696
3U8936,0
GS7939,0
TV9840,0
MF8282,0
3U3167,0
9C7464,0
MU6687,0
GY7280,0
JD5533,2173
CZ6179,0
9C6896,0
CZ3155,0
MU6192,0
CZ8638,9089
DR6533,0
CA9641,0
CZ6274,0
FM9432,0
MU2829,0
9C8863,0
JR1572,0
DZ6345,0
CZ8353,0
CZ3654,0
ZH9456,0
G54162,0
9C8948,0
MU2816,0
CZ3034,0
GJ8060,0
CZ5367,0
MU9967,0
HO2091,0
MF8488,16045
CA1514,0
ZH9326,0
CZ6373,0
HU6130,8788
A67143,0
CZ8813,0
MU5790,0
GX8954,0
CZ6288,0
CZ6371,0
9C6482,0
KY8287,0
MU6260,0
QW6052,0
CI504,0
CA1772,0
CA8620,0
BK2713,0
DL282,0
GJ8944,0
EU2228,0
8L9855,0
MU6125,0
NS3300,0
CA1563,0
MF8708,0
3U3610,0
CZ8862,0
NH976,0
CZ6377,0
MU5878,0
HO1226,9550
MU9708,0
MU9784,0
BK3265,0
CZ6887,0
FM9066,0
MU6452,0
MU5330,0
MU6112,0
GX2015,0
CA179,0
UQ3553,0
CA1551,0
HU7224,2360
BK2848,0
CA4534,0
NS3246,0
HU7572,0
MF8158,6190
GJ8226,0
CZ6158,0
8L9650,0
MU2650,0
DZ6275,0
SC4870,0
FM861,0
CZ6246,0
G54038,0
CZ8324,0
FM856,0
CA1922,0
SC4726,14325
ZH913Z,0
CZ2857,5934
FM9484,1785
SC7630,2302
RY8915,0
MU9883,0
9C8660,0
MU2266,0
CA4203,0
3U8032,0
CA2512,0
A67258,0
FM9077,0
ZH9319,11062
ZH9134,0
HU447,0
CZ3586,0
MU2444,0
9C6188,0
KY8202,0
CZ5815,0
ZH8270,0
MU5615,0
CZ5787,0
GJ8889,10378
CA1305,0
3U6914,0
FM9318,0
KN5338,0
GJ8568,0
MU9662,5255
HU7040,8838
9C6860,0
MU5190,8067
Y87528,0
G54431,0
MU6372,0
3U3706,0
CA4341,0
BK2728,0
MU6240,7824
MU5220,0
MU6357,0
3U3346,0
CZ3418,0
ZH9732,0
CA1412,0
CA1780,0
HO1188,0
MF8244,0
KN5732,0
CZ5521,0
CA1536,0
CX344,0
MF8069,8903
MF8515,0
ZH9926,0
SC4912,0
G54810,0
CA1776,0
NS3216,16631
MF882,0
ZH9161,0
CZ2752,0
FM898,0
FM859,0
HU6001,0
CA2707,0
CZ8964,0
MU5979,0
CA1929,0
GJ8298,0
HO1076,0
MU2765,0
CA4144,0
CA9653,0
GS7867,0
FD553,0
CZ6818,7997
GJ8788,0
9C8913,716
ZH8550,0
HU7103,0
9C6538,0
MF8608,0
AQ1102,0
3U8900,0
9C8567,8353
SC4787,0
EU2260,0
CZ6722,0
GY7248,0
KY8224,0
TV9905,0
CZ6352,0
CA1919,0
CA1909,0
CZ8230,0
CA936,12499
9C6460,0
CZ6268,0
9C6174,5202
MU5138,18114
MU5900,2597
BK3116,0
GS7532,0
MU6433,4641
CZ3150,0
MF8392,0
MU6167,0
ZH9463,0
CZ6884,0
GS7629,0
G52680,0
CA1117,1708
KN5878,0
HU7698,0
3U6515,0
JD5723,0
CZ3528,0
3U8552,0
GX8971,0
GX8907,0
MU2700,0
MU6689,6402
CZ6159,0
9C6398,3326
MU6338,0
DZ6276,0
HU7895,0
CZ5176,0
SC4718,0
MU7630,0
FM9118,0
CA2521,0
TV6080,0
MU5968,0
CA1954,0
CX381,0
PN6548,0
HU7007,0
CZ6331,0
MU9031,0
HU7615,0
MU2253,0
FM9512,0
NS3286,0
MU2417,0
AQ1570,0
HO2040,0
8L9621,0
MU9924,0
MF8278,0
EU2403,0
3U6720,0
MU6481,0
MU283,0
EU2816,12367
MU5164,9411
MF8440,0
DZ6300,0
DR6584,0
HU7035,0
CA2620,0
CA1340,0
MU5123,0
HO1552,0
GJ6096,0
3U6758,0
ZH8423,0
HU7713,0
FM9325,0
MU2311,0
9C8625,0
NX138,0
GS6565,0
ZH8921,0
SC4730,0
CA168,0
NX21,0
CA1641,0
BK2850,0
MU2675,0
ZH9756,0
HU7850,0
CA2836,0
SC2167,0
HO1042,0
ZH9215,14271
CZ6236,0
CZ3472,0
G52602,0
MU6602,0
CZ2873,0
GJ8812,9895
CZ6354,0
HU7573,7440
8B860,0
FD532,0
9C7550,0
MU5987,0
KN5818,0
GX8847,0
CZ3728,1682
3U6978,0
SK997,3318
GJ8886,0
CA1137,15240
MU2820,0
CA8315,0
FM9128,0
RY6656,9632
GS6481,0
GS7596,0
MU9563,0
ZH9935,0
SC2194,0
MU5679,0
CZ8753,0
CA2877,0
KN2986,0
CA1926,0
GS6582,0
3U6715,8834
ZH8526,16695
MF8846,0
MU5802,0
CA2997,13219
EU2940,0
CA1635,0
CZ5714,0
CA9709,0
SC8405,0
HU7517,0
MU5384,0
PN6235,0
CA9680,0
CZ6713,0
CZ391,0
9C6512,0
DZ6240,0
GX8874,0
HU7575,0
RY8896,0
9C6835,0
CA1728,0
SC2185,0
3U8068,0
HU7851,0
NS3616,0
MU2208,6433
HO1060,12579
GS7899,0
CZ6791,0
GJ8124,396
SC8702,0
ZH9288,0
8L9646,0
HU7814,0
GS7440,0
QW6130,0
MU9704,0
MU6924,0
FU6533,0
8L9668,2170
SC8815,0
GJ8084,15815
CZ5922,0
MU6316,0
CZ6409,0
KE895,0
3U3358,0
CZ3756,15060
9H8321,0
HU7813,0
CZ6334,0
CZ5928,0
BR771,0
ZH8448,0
CA920,0
MU2955,0
DR5322,0
A67148,0
MF8981,0
MU2396,0
ZH9708,0
MU9709,0
CA2657,0
CA2788,0
GX8930,0
MU5315,0
JD5305,0
FM840,0
SC4755,15839
CZ8452,0
JD5955,0
9C6457,0
FU6516,0
SC4775,0
CZ6562,9841
9C6240,0
GX2038,0
HU7385,0
Y87546,0
GS6461,0
MU5817,0
MU2260,0
8L9572,0
CZ2831,0
CA1917,17767
9H8372,0
MU5355,0
9C6218,0
EU2916,0
QW6062,0
CZ5954,0
CZ5196,0
CA2626,0
CZ6799,0
MF8984,0
AQ1174,0
KN2816,13301
ZH9052,0
3U8958,0
CZ6890,0
CA1304,12136
MU5415,7722
MU5443,0
CZ3882,0
MU9770,0
UQ3544,0
QW6098,0
MU6654,0
MU2648,0
SC1172,0
G54363,0
CZ6023,0
MU5195,0
KN5890,0
KN5292,0
HU7664,2697
MU9030,0
CZ3242,17706
CZ3848,0
CZ3154,0
CZ8886,0
MU6386,0
CZ3067,0
CZ6549,0
MU6520,15440
NS3226,0
CA2581,12018
GS7654,0
HU7357,0
LQ966,0
MU5822,0
MU5966,5413
GJ8995,0
ZH9898,0
AQ1030,2698
NS3332,0
CA1754,0
JR1626,0
CA1230,0
GX8837,0
PN6210,0
MU5850,0
CZ6909,9549
CZ6226,0
3U6619,0
SC2234,0
9C7026,0
FM9426,8519
EU2420,0
CA8655,0
CA2804,0
SC8786,0
MF8477,0
QW6178,0
CA4581,0
KN5956,0
OZ355,0
CZ3617,0
FM824,0
SC2206,0
AQ1342,0
SC4852,0
KN2610,0
NX131,0
3U8248,0
9C7457,0
MU6356,0
3U6926,0
CZ3916,0
MU6136,0
GS7524,0
8L9975,1925
CA8569,0
CZ6554,3528
CA938,0
HU7815,2406
ZH9538,0
HU7586,0
ZH9830,0
3U3863,0
HU7860,0
RY8978,0
MU737,0
G54286,0
HO1616,0
CZ6642,0
CZ6934,0
NS3277,0
KC7961,0
CZ2694,0
MU9862,0
MF8432,0
HO2009,0
FM9522,8263
CZ8923,0
HO1034,0
CZ2730,0
MU5397,0
CA1550,0
SC4878,0
CA1234,0
EU2774,0
9C6618,0
CZ3190,0
FU6654,0
CA1727,0
JD5521,0
CZ3352,0
CZ3979,0
MU2678,0
SC8841,0
3U8760,0
9C8545,10962
TV9844,4598
CA9816,0
MU6531,0
JD5907,0
CZ6956,0
KY3043,0
GX2008,0
3U6408,0
CZ3181,0
CZ8821,0
ZH9609,0
AQ1371,0
EU2960,15820
CA8122,0
MU9780,0
MU6444,0
MU6940,16547
GS6599,0
CZ6209,0
MU9743,0
CZ2401,0
9C6903,0
G54118,0
MU5517,0
CA9628,0
MU5949,17928
9C6678,0
TR113,0
CA1860,0
3U3121,0
CA1460,2057
CA1525,0
CZ3178,0
A67772,0
3U8019,0
MU2180,0
MU6720,0
HO1214,0
9C8910,0
BK3232,0
CA2722,0
CZ6509,0
HU7727,7519
ZH9569,0
HO1092,0
CA8643,0
PN6552,7511
CZ5903,14721
GS7840,0
GS6478,1565
8L9600,0
CA2702,0
CZ3805,0
G54816,0
MU5480,0
9C8515,0
ZH9815,0
9C6778,0
CZ5009,0
EU1870,0
MU5693,0
SC1159,0
EU2918,6993
EU2714,0
CX991,0
CA981,0
CZ6456,0
3U3290,0
GJ8674,0
CZ6340,0
CZ6698,0
CA2890,0
CZ6914,14073
CA4312,8047
HO1235,0
FM9482,4255
ZH9496,0
SC2124,0
MU2669,0
ZH8383,0
CZ8212,0
3U8254,0
G54241,0
CA8574,0
SC7938,0
3U8738,0
MU506,0
CA4039,0
MU7731,0
8L9878,0
PN6386,5097
HO1601,0
CZ6879,0
3U8897,7849
GS6531,8849
CZ6460,0
MU5366,14787
MU9008,0
MF8790,0
MU5130,0
MU5318,0
CA1597,0
HU7042,0
ZH9597,0
MU825,0
CZ6369,0
TV9825,5780
FM9262,0
NX101,0
MU2570,0
MF8621,0
G52841,0
G52673,0
HU776,0
NS8018,0
ZH8427,0
HU7292,0
CZ3608,0
CZ6556,0
QW6032,0
QW6218,0
SC4886,0
9C6138,0
MU5431,0
MU5125,0
MU5201,0
CA2643,0
CA2711,16790
MU2170,0
CA4556,0
CA4224,0
3U8728,0
CA1762,0
HU7610,0
HO1948,0
AK1530,0
DR6551,0
CZ6200,0
EU2209,0
CZ6858,0
CA8653,0
CZ3905,0
UQ3555,0
MF8426,0
CZ6944,0
LT1332,6163
CA4558,11646
3U3256,12207
HU7516,0
JD5336,0
NS3676,0
ZH8539,0
MF841,0
CA8330,3144
MU2118,0
MU5638,0
A67120,4448
SC2332,0
CA2594,0
MU5673,0
9C8924,0
MU7713,1064
CZ3377,0
MU2278,0
HX220,0
CA8378,0
CZ3572,0
CZ6574,3492
CZ3747,9837
3U6416,0
VZ3743,0
MU2798,0
SC7618,0
CZ5708,0
CZ6532,0
MU2336,0
GY7230,0
3U8262,0
MU5846,0
MU5872,0
CZ3508,0
MU2442,0
MU2512,9343
QW9777,0
HO1708,0
CZ6140,0
MU6428,0
PN6342,0
MU2662,0
QW9775,0
GY7202,8657
KN6697,0
MU9206,0
CZ6783,6956
CZ8452,0
JD5982,1608
MU2692,0
CZ6394,0
QW9860,0
GY7238,0
MU2472,0
HO2206,0
CZ3161,0
CA1222,0
CZ3831,0
CA4185,0
MF8586,0
8L9728,0
HU7355,0
MU6746,0
GY7224,13768
CZ8207,10920
CA4106,0
3U8204,2252
MU2326,131
MU2993,15629
9C6462,11833
3U8872,0
CZ5188,5203
CA1328,0
FM867,0
MU9300,0
CZ6215,5517
EU2888,0
GJ8982,0
CA166,0
G54469,551
MF8638,0
PN6328,0
MU9767,16701
9H6034,0
HO2057,0
3U6776,0
MU7715,0
HO2006,0
GJ8598,0
NX9,0
G54926,0
MF8916,0
MF8982,0
CA2630,0
MU6504,0
HU7133,0
CA8625,0
3U8008,13485
CZ3606,0
OZ367,0
MU6001,0
G54110,0
CZ2816,13769
SL933,0
CA1683,0
MU5813,3755
MF8912,0
HO1282,0
CZ6252,0
CZ3349,6041
CA8102,0
ZH9851,0
CA1140,0
GX8931,0
SC4676,0
CZ6244,0
HU775T,0
ZH9495,2365
MF8184,0
CA2566,7147
CA1324,0
MU2454,92
HU462,0
CA2641,0
HO1284,0
CZ5710,3504
ZH9757,0
MU2746,0
CZ6190,4038
GJ8610,0
MU6964,0
MU2966,0
NS3668,0
CZ6468,0
CZ8260,0
GJ8092,0
VZ3718,0
G54852,0
3U3158,0
CZ6668,0
G54706,0
MU6648,0
GS6502,0
LT8888,0
HU7878,0
MU2631,0
ZH9431,0
JD5124,0
CZ6710,0
KN5965,0
KN2260,0
CZ6845,0
ZH9170,0
SC4608,9411
FM9320,9153
ZH9654,0
PN6263,0
MF8109,0
CA1414,0
G54243,14890
3U8940,0
CZ8652,0
MF8419,0
9C8780,0
CA1639,0
CA1796,0
3U8011,0
SC4741,0
MU5584,0
3U3180,0
3U3348,7681
RY6682,0
8L9528,0
3U8036,0
MF8506,0
FM9424,0
CA4294,8771
HU7448,0
MF8616,0
MU6525,0
SC4682,0
8L9554,0
QF130,0
UQ2522,0
CA146,3510
3U6409,0
ZH9030,0
9C6924,0
CZ6422,0
MU6503,0
GJ8854,0
GJ8660,0
SC2107,0
MU2825,0
CZ2868,0
HX304,0
EU1994,0
ZH9141,641
CX988,0
9C7157,0
MU5840,0
SC7934,0
A67278,6337
SC2139,0
KN5887,0
KY8292,0
AQ1347,0
HX313,0
CZ6536,0
8L9640,0
KY3002,0
CA1898,0
MU5491,0
3U3903,0
SC1160,15461
JD5922,0
CA8908,0
CZ8532,0
GS7571,0
CZ6822,0
ZH8307,0
KN5606,0
MF8556,0
3U8353,0
GS7436,0
CZ6170,0
ZH9994,4489
SC4664,0
CA1120,0
FM9514,0
MU232,0
ZH9521,0
CZ8852,17975
HU7006,0
CA1888,7029
8L802,0
CA1653,8403
CA8545,13406
ZH9760,9188
5J678,0
CA116,0
CZ631S,0
GS7445,7756
MF8380,0
GY7266,8202
CA8576,0
CA1857,0
SC4795,0
JD5983,0
CA1612,9079
CZ3251,0
CZ2690,0
MU9200,0
NS8032,16041
CZ6492,0
MU2348,0
CZ3772,0
SC1168,0
MU9764,7514
CZ8942,0
MU2470,0
CZ5724,0
MU6991,0
CA1819,0
MU2438,0
BR715,0
G54229,3195
A67243,0
MF8886,0
ZH9655,0
CZ3413,0
DZ6382,0
9C8726,0
GJ8552,5878
RY8917,0
MU5776,0
3U6972,15101
ZH9108,14728
MU6101,0
HU7252,3862
ZH8524,0
JD5526,0
HU7854,0
HU7834,0
CA8319,0
MU2407,0
HU7652,0
DZ6335,0
3U3308,0
CA1572,0
3U6984,0
CA1295,0
CA4328,5737
MU2736,0
HU7570,0
3U8792,5162
8L9634,0
CZ3386,0
CZ6582,7512
JD5946,0
GS6561,0
CA2824,0
MU9196,0
HO1276,0
CZ361,0
CZ3818,0
GJ6074,0
MU9758,0
EU1843,0
NS8030,0
5J268,0
KN5676,0
ZH9217,0
CZ8776,0
KY8370,0
KN5977,0
CZ6400,0
MU2764,0
HU7778,0
ZH9733,0
CZ3264,0
3U8708,0
EU1864,0
TV9932,0
CA1270,0
SC2115,0
DZ6383,0
CA1205,0
JD5676,3779
TV6083,0
HU6112,1762
8L9608,0
CZ8570,0
CZ3211,0
CA1866,15706
GJ8070,0
MF8761,0
9C8623,0
CA1581,0
CZ6136,5891
CA4047,0
GJ8034,0
SC4774,1663
CZ5930,0
3U3328,0
G52665,0
GJ8562,0
CA4324,0
MU6487,0
ZH9528,0
MF8087,0
CZ3360,0
JD5302,5842
G52928,16072
HU7868,0
MU5198,0
CZ6012,0
8L9537,0
9C6540,0
9C6163,0
HU7125,0
HO1744,17915
G54185,10546
JD5965,0
MF8480,0
KN5706,0
9C7535,0
CZ5875,377
MF884,0
HX496,0
CZ2634,0
G52720,0
CZ3184,0
GS7630,5404
MU5550,0
UQ2568,0
MF8175,0
9C6458,6239
CA2514,0
MU2332,0
FM9378,0
CZ6057,0
HU7064,0
HU7326,846
HU7609,0
CA4136,0
CZ3500,0
3U8762,0
FM9532,0
MU5317,0
ZH9766,0
G52748,0
3U3172,0
DR5016,0
PN6311,17695
CA4322,0
ZH8504,0
BK2864,0
GJ8073,5758
CZ3663,0
PN6384,0
UQ2506,0
G54062,12433
MU5588,0
CA8613,0
GJ8712,0
MU5357,1600
CA1132,8561
MU5794,0
FM9516,0
ZH8682,0
CZ6551,16904
CA8324,0
MU6812,12377
CZ367,0
HU7683,0
3U3884,8828
PN6433,0
HU7776,0
9C7240,0
JD5840,10162
BK3162,0
MF8208,0
CA8618,0
JD5609,1290
CZ3136,0
FM9150,6813
ZH9189,0
HU7714,0
MU5382,0
MU5420,0
RY6680,0
NS8002,0
CA9668,0
CA8328,0
FM9498,0
CA8525,0
CZ6869,0
HU7231,1989
CZ2780,0
MU715,4011
MU561,0
SC2381,0
CA8365,0
9C8668,0
BR705,0
CZ6387,0
HU7590,0
FM9344,0
HO1231,0
9C8852,0
NX122,0
PN6451,0
KN2382,0
CZ6406,0
G54684,0
MU2315,0
HU7671,0
HO2213,0
3U6687,0
G52692,0
GS6401,0
HU7294,13109
MU6408,0
KN2310,0
MU7729,0
CA2868,0
TV9917,0
FM9240,0
CZ6497,0
CZ6947,0
MU5126,0
TV9846,0
MU9787,0
AK1575,0
GJ8681,0
GS6618,0
CA1830,0
UQ2615,0
MU9062,0
CZ3228,1336
3U6837,0
G52722,0
NS3210,0
CZ8408,0
9C8996,0
DZ6267,0
3U6426,0
MU6971,0
DZ6203,13214
FU6670,0
CZ6873,0
MU5231,0
ZH8963,0
KY3116,0
GY7149,0
KN5337,0
3U3057,0
MU6982,0
CZ8737,0
MU6807,0
CZ3589,0
3U3270,0
SC4621,0
MU5812,0
CZ6383,0
MU2916,0
MU5218,7401
MU5952,0
MU6420,0
CZ3660,0
TV9859,0
BR721,0
G54089,0
CZ334R,0
MF8310,0
CA4417,0
MU5446,0
9H8382,11138
GJ8880,1884
CZ6430,0
CA2638,0
MU5452,0
SC7939,0
MU759,0
CA1856,0
GS7661,0
GJ8988,0
SC4757,0
CZ3904,0
HU7328,7270
CA2894,0
CZ3959,0
CZ2825,14901
AK118,0
G52764,0
RW462,0
CZ6676,0
FM9524,0
HU7065,0
JD5625,0
DZ6238,0
G52772,0
SC2158,0
8L9560,0
PN6232,0
9C8950,0
SC8880,0
KY8258,0
3U8978,0
CA8552,0
CI584,0
CA1217,0
JD5181,0
MU2282,0
SC2147,0
CZ5982,0
HO1064,0
G54260,0
CA174,0
CZ3419,0
8L9872,0
SC1196,0
GJ8012,6056
CZ5161,0
HU7085,963
MF8748,0
MU2751,0
GY7142,0
9H8460,0
CZ8849,0
ZH9684,0
FM9430,12363
MF812,0
ZH9748,0
MF8204,0
MU5975,0
CZ6284,0
MU788,0
MU240,0
CZ3819,0
CZ3955,0
FM9386,0
PN6286,0
HU7094,0
HO1709,0
MU2995,0
CZ3390,0
GS7930,2323
SC8040,0
CZ3914,0
HU7306,0
CZ5725,0
MF8622,9576
HO1390,0
GS7912,0
MF8842,0
UQ3557,0
8L9923,0
CA8901,0
HU7282,0
MU6640,0
CA784,0
DR5352,0
CZ6526,0
CZ6280,0
HU7087,14787
CA2585,0
CA4042,0
8L9636,8360
ZH8558,0
PN6334,0
CA1398,0
MU6429,0
HU7319,0
CA4502,0
CA4002,0
HO1292,0
CZ8974,0
FM9377,0
CA979,0
CZ3826,0
MF8264,0
KN5820,0
SC2310,0
MU5419,3145
NS8036,4220
SC4827,0
CA1915,0
ZH9280,0
MF8174,0
MF8352,0
HU7374,6657
CZ855U,0
MF8517,0
QW9846,0
CZ8587,0
HU7480,0
MF8410,0
MU9030,0
8L9835,6974
FM9388,5751
ZH8152,0
MU6669,0
KY8283,0
HU7579,14083
FM9224,0
GX8908,0
CA4567,0
MU2120,0
MU2722,0
CZ6602,0
KN2626,0
CZ3446,0
HO1907,0
8L9526,0
MU9024,0
FM9518,0
3U6690,0
FM9545,9961
JD5534,0
CZ8932,17295
HO1852,0
HO1888,0
MU5486,0
MF8202,0
CA2858,0
MF8091,0
EU2310,0
9C6255,0
HU7136,0
KN2380,0
GS7713,0
HO1685,0
CZ3335,3357
CA4586,0
SC7611,0
CZ3365,0
HO1853,0
G54244,12066
CZ3260,0
QW9800,0
AK117,9481
SC8849,0
KY3176,0
MF8360,14847
MF8163,0
CA4474,0
SQ852,0
KN5578,0
GX8979,0
CA1589,0
CZ381,0
MU2532,0
MU2117,0
HU7930,0
CZ3204,0
3U6917,0
CZ8538,0
DZ6258,0
CZ323,0
CZ375Y,0
PN6528,0
CZ6793,0
CZ328,0
HX128,0
GS786V,0
SC2324,0
HU7678,0
MU736,0
FU6722,0
GS7850,0
8L9939,0
HU7153,697
KN2259,0
MU5214,0
PN6238,0
SC8780,0
MU9969,0
JD5914,0
GX8806,0
NS3236,7308
JD5945,0
9C6365,14086
SC2300,0
CA4204,0
CZ304,0
CZ3788,0
CZ2812,0
8L978Z,0
CZ5173,0
MF8433,0
CA8106,13687
JR1552,0
ZH9906,14483
GJ8692,0
MU5186,0
SC8409,0
JD5131,0
HU7535,0
8L9947,0
9C6535,0
MU246,0
CN7886,0
HU7172,0
CA1853,0
CA4228,0
NS3624,0
MU6716,0
MU5934,9329
9C6536,0
GY7114,0
3U6747,0
MU2886,0
ZH8562,4668
HU7788,0
A67119,0
CZ325,0
MF8097,4824
CZ6242,0
CA1735,0
ZH9373,0
HU7375,8717
GS7638,18042
MF8158,0
CA407,0
MU5596,0
FM9471,7098
ZH8972,15791
MU5359,0
EU2782,4774
CZ3203,0
ZH8760,0
G54432,0
MU6122,0
CZ5784,0
CZ321,6292
HO1158,0
EY888,0
KQ887,10182
MF8340,0
AQ1002,0
MU6288,0
CZ3890,0
EU2900,0
CZ2604,0
MU6376,0
CA8956,16839
GS7920,0
HO1298,0
MU2376,0
TV9974,1807
8L9854,12687
3U8670,0
CZ8282,6335
SC4884,0
MF8330,0
CZ5890,0
HU7056,0
CA1264,2169
CZ6779,0
SC4753,9150
VZ3537,2397
3U3532,0
HU7794,0
CA4384,0
MU5226,0
CZ2786,0
MF8326,0
CA1883,0
3U8669,0
FM9552,0
MU5364,0
OD672,12070
MF8956,0
HO1946,0
HU6124,16228
HU7656,0
G54908,0
HO1563,0
SC2322,14713
CZ3266,0
MU5094,0
CZ8756,0
SC4787,0
GJ8563,4495
CZ6438,0
9C8886,0
EU2978,16124
3U8256,0
CA8138,0
MF828,0
NS3522,0
NX195,0
SC4839,0
MF8428,0
HU7442,8635
CA1138,17169
MU5519,0
HO1250,0
CA8162,0
HU7531,0
CA8334,0
GX8966,4347
3U8926,0
GS7537,0
CA8912,0
MU2358,0
BK2780,0
SQ856,0
MU5612,17848
CZ370,0
MU2169,0
CA1573,0
MU5644,0
MU6536,0
3U6948,0
FM9459,5353
MU6456,3690
CA4230,0
ZH9162,0
3U6659,0
CZ8496,0
HO1748,0
3U3053,0
MU5779,0
MU281,0
ZH9714,0
HU7608,0
CZ5304,0
CZ3918,0
8L9980,0
ZH8350,0
MF8290,0
AK123,0
NS3221,0
TV9986,0
FM9412,12962
3U3188,0
MU5433,3097
EU6674,0
MF8038,0
CZ6306,14802
CA1850,0
SC2334,0
MU5146,15414
CA1694,0
G54011,0
MU6469,0
CA1642,0
HU7858,0
CA4174,0
CZ8071,0
BK3116,5291
KN5828,0
QW9842,0
HU6138,0
MU5417,0
CA1828,0
CA2928,6336
EU2794,0
CZ5324,0
CZ5501,0
GS7446,0
MF8052,0
CZ3871,0
ZH8296,0
GS7454,0
AQ1162,0
9C7396,0
MU2846,0
MU5983,0
GS7852,0
MF8130,0
CA2688,16885
CZ6598,0
CZ8810,0
PG831,0
MU6809,7500
HU7377,0
JD5106,0
3U8852,0
MF8288,0
3U3281,0
CA2516,0
HU6114,0
CA8345,0
ZH8363,0
CA4118,15673
SC2309,0
ZH8510,0
9C6688,0
HU7016,0
ZH9607,0
TV9989,0
